short_name,region_code,station_id,long_name,label,lat,lon,station_type
Monte S.Biagio,5,S08605,MONTE S.BIAGIO,,41.345967,13.347037,3
Monterotondo,5,S08215,MONTEROTONDO,,42.06409,12.595753,3
Frascati,5,S08751,FRASCATI,,41.806881,12.677962,3
Frosinone,5,S08662,FROSINONE,Frosinone,41.625333,13.328728,3
Muratella,5,S08400,MURATELLA,,41.826182,12.412696,3
Napoli Centrale,5,S09218,NAPOLI CENTRALE,Napoli,40.852933,14.272908,4
C.Vecchia V.Vitt,5,S08024,CIVITAVECCHIA VIALE DELLA VITTORIA,Civitavecchia,42.086518,11.800599,3
Campoleone,5,S08602,CAMPOLEONE,,41.642396,12.648341,3
Rieti,5,S07405,RIETI,Rieti,42.405918,12.862596,3
Riofreddo,5,S08517,RIOFREDDO,,42.060704,13.021419,3
Roma Casilina,5,S08674,ROMA CASILINA,,41.87669,12.537297,3
Roma Monte Mario,5,S08322,ROMA MONTE MARIO,,41.939088,12.421732,3
Gemelli,5,S08326,GEMELLI,,41.927813,12.427797,3
Roma Prenestina,5,S08500,ROMA PRENESTINA,,41.897571,12.545803,3
RM S.Filippo N.,5,S08325,ROMA S.FILIPPO NERI,,41.950262,12.412414,3
Rocca di Fondi,5,S07409,ROCCA DI FONDI,,42.39799,13.095825,3
Roccasecca,5,S08668,ROCCASECCA,,41.526377,13.645814,3
S.Maria Mole,5,S08738,S. MARIA DELLE MOLE,,41.774417,12.606225,3
Sgurgola,5,S08659,SGURGOLA,,41.687018,13.146199,3
Crocicchie,5,S08317,CROCICCHIE,,42.0559,12.238888,3
Terria,5,S07425,TERRIA,,42.436334,12.782816,3
Ponte di Nona,5,S08529,PONTE DI NONA,,42.061563,13.581585,3
Vigna Clara,5,S08331,VIGNA CLARA,,41.96827,12.409026,3
Roma Tuscolana,5,S08408,ROMA TUSCOLANA,,41.879384,12.523505,3
Valmontone,5,S08656,VALMONTONE,,41.774291,12.923696,3
Labro Moggio,5,S07427,LABRO MOGGIO,,42.506131,12.746224,3
Sorgenti d.Pesch,5,S07434,SORGENTI DEL PESCHIERA,,42.36428,12.996973,3
Montalto di Cas.,5,S08008,MONTALTO DI CASTRO,,42.334623,11.595085,3
Civitavecchia M.,5,S08012,CIVITAVECCHIA M.MA,Civitavecchia,42.099843,11.78438,3
Santa Severa,5,S08016,SANTA SEVERA,,42.020645,11.969077,3
Aurelia,5,S08025,ROMA AURELIA,,41.88344,12.395271,3
Madonna del Pian,5,S08108,MADONNA DEL PIANO,,42.259963,12.166357,3
Gallese Bassanel,5,S08113,GALLESE BASSANELLO,,42.3798,12.371998,3
Poggio Mirteto,5,S08213,POGGIO MIRTETO,,42.242187,12.633043,3
Sette Bagni,5,S08216,SETTE BAGNI,,42.006438,12.520156,3
Piana Bella Mon.,5,S08222,PIANA BELLA MONTELIBRETTI,,42.105159,12.632938,3
Sipicciano,5,S08300,SIPICCIANO,,42.546495,12.254318,3
Montefiascone,5,S08303,MONTEFIASCONE,,42.520268,12.050448,3
Viterbo P.R.,5,S08306,VITERBO PORTA ROMANA,Viterbo,42.411974,12.110482,3
Roma S.Pietro,5,S08323,ROMA S.PIETRO,,41.896143,12.454497,3
Ponte Galeria,5,S08403,PONTE GALERIA,,41.818349,12.344733,3
Roma Trastevere,5,S08405,ROMA TRASTEVERE,,41.872279,12.466162,3
Roma Ostiense,5,S08406,ROMA OSTIENSE,,41.87265,12.483917,3
Roma Termini,5,S08409,ROMA TERMINI,Roma,41.900636,12.502026,1
Parco Leonardo,5,S08412,PARCO LEONARDO,,41.79932,12.29543,3
Guidonia-M.-S.A.,5,S08506,GUIDONIA-MONTECELIO-S.ANGELO,,41.993405,12.725681,3
Marcellina-Palom,5,S08507,MARCELLINA-PALOMBARA,,41.999609,12.79134,3
Vicovaro,5,S08511,VICOVARO,,42.010183,12.888294,3
Cisterna di Lat.,5,S08603,CISTERNA DI LATINA,,41.586511,12.827538,3
Priverno Fos.,5,S08604,PRIVERNO FOSSANOVA,,41.421853,13.186406,3
Fondi-Sperlonga,5,S08606,FONDI - SPERLONGA,,41.337663,13.424893,3
Colleferro,5,S08657,COLLEFERRO-SEGNI-PALIANO,,41.740062,13.00299,3
Castro-Pofi,5,S08663,CASTRO-POFI,,41.533014,13.410741,3
F00023,5,F00023,F00023,,41.298444,13.743896,4
Quattro Venti,5,S08005,QUATTRO VENTI,,41.880145,12.459731,3
Fiera di Roma,5,S08413,FIERA DI ROMA,,41.811863,12.320622,3
Serenissima,5,S08505,SERENISSIMA,,41.914168,12.622964,3
Pineto,5,S08334,PINETO,,41.909222,12.438385,3
Roma S.Lorenzo,5,S08218,ROMA S.LORENZO,,41.893476,12.522057,3
Roma Tib P.Est,5,S08226,ROMA TIBURTINA PIAZZALE EST,,41.910903,12.530749,3
D.I.DDAV,5,S08220,Dev.Int. DD/AV,,42.274228,12.607523,3
Biv/PC Sgurgola,5,S08667,BIVIO/P.C. SGURGOLA,,41.527485,13.547101,3
Marechiaro,5,S08716,MARECHIARO,,41.470762,12.6123,3
Marina di Cervet,5,S08022,MARINA DI CERVETERI,,41.979133,12.047924,3
Villetta,5,S08711,VILLETTA,,41.738237,12.649463,3
Capranica,5,S08311,CAPRANICA,,42.245195,12.157194,3
Castel Gandolfo,5,S08703,CASTEL GANDOLFO,,41.746946,12.652266,3
Ceccano,5,S08664,CECCANO,,41.573583,13.336417,3
ROCCA D'EVAN.,5,S09200,ROCCA D`EVANDRO,,41.438861,13.911338,3
Isoletta-S.G.I.,5,S08665,ISOLETTA-S.GIOVANNI I.,,41.527873,13.547095,3
Roma Tiburtina,5,S08217,ROMA TIBURTINA,Roma,41.910903,12.530749,3
Tivoli,5,S08508,TIVOLI,,41.961849,12.805047,3
Tor Sapienza,5,S08501,TOR SAPIENZA,,41.907095,12.594489,3
Roma Nom. L.L.,5,S08236,ROMA NOMENTANA L.L.,,41.932935,12.523628,3
Tor Vergata,5,S08655,TOR VERGATA,,41.823224,12.666162,3
Ipogeo d.Ottavi,5,S08330,IPOGEO DEGLI OTTAVI,,41.968391,12.409026,3
Olgiata,5,S08333,OLGIATA,,42.01538,12.363864,3
Appiano,5,S08328,APPIANO,,41.909342,12.43838,3
Valle Aurelia,5,S08329,VALLE AURELIA,,41.899356,12.447667,3
Arpino,5,S08859,ARPINO,,41.648296,13.59959,3
Palo Laziale,5,S08018,PALO LAZIALE,,41.939327,12.102739,3
Allerona,6,S08202,ALLERONA-CASTEL VISCARDO,,42.78502,12.035236,3
Alviano,6,S08206,ALVIANO,,42.591917,12.259583,3
Ancona,6,S07113,ANCONA,Ancona,43.607734,13.497665,4
Assisi,6,S07008,ASSISI,,43.058921,12.585304,3
Attigliano,6,S08207,ATTIGLIANO,,42.518054,12.294761,3
Cannara,6,S07009,CANNARA,,43.019591,12.628709,3
Capodacqua P.F.,6,S07215,CAPODACQUA PIEVE FANONICA,,43.026769,12.7541,3
Castigl.del Lago,6,S06923,CASTIGLION DEL LAGO,,43.123195,12.032077,3
Scanzano B.,6,S07216,SCANZANO BELFIORE,,42.983918,12.737692,3
Terni,6,S07226,TERNI,Terni,42.570768,12.651091,3
Terni Cospea,6,S07430,TERNI COSPEA,,42.549615,12.625075,3
Foligno,6,S07217,FOLIGNO,,42.954261,12.711096,3
P.M.Panicale S.,6,S06924,PM PANICALE SANFATUCCHIO,,43.065535,12.056347,3
Passignano T.,6,S07001,PASSIGNANO SUL TRASIMENO,,43.188324,12.133128,3
P.C.  Allerona,6,S08224,PC ALLERONA,,42.804432,12.016229,3
Giuncano,6,S07225,GIUNCANO,,42.647802,12.637694,3
Gualdo T.,6,S07211,GUALDO TADINO,,43.233475,12.7672,3
Baiano di S.,6,S07224,BAIANO DI SPOLETO,,42.726238,12.663615,3
Baschi Montecc.,6,S08204,BASCHI-MONTECCHIO,,42.68685,12.203496,3
Bastia,6,S07007,BASTIA,,43.07133,12.547735,3
P.C. Orvieto,6,S08225,PC ORVIETO,,41.979641,12.508456,3
Nera Montoro,6,S07229,NERA MONTORO,,42.497855,12.476587,3
Campello,6,S07219,CAMPELLO,,42.822814,12.761253,3
Perugia,6,S07004,PERUGIA,Perugia,43.103808,12.375567,3
Perugia P.S.G.,6,S07005,PERUGIA PONTE S.GIOVANNI,,43.091801,12.438239,3
Monte Melino,6,S07014,MONTE MELINO,,43.106303,12.249698,3
Fossato di V.G.,6,S07209,FOSSATO DI VICO GUBBIO,,43.283798,12.757258,3
Gaifana,6,S07212,GAIFANA,,43.181837,12.784148,3
Orte,6,S08209,ORTE,,42.43728,12.408986,4
Orvieto,6,S08203,ORVIETO,,42.723379,12.127412,3
Ospedalicchio,6,S07012,OSPEDALICCHIO,,43.082369,12.506572,3
Torricella,6,S07011,TORRICELLA,,43.159149,12.188249,3
Trevi,6,S07218,TREVI,,42.8762,12.733709,3
Tuoro sul Tr.,6,S07000,TUORO SUL TRASIMENO,,43.196631,12.0796,3
Magione,6,S07002,MAGIONE,,43.137356,12.202238,3
Ellera Corciano,6,S07003,ELLERA CORCIANO,,43.094699,12.318574,3
Narni Amelia,6,S07230,NARNI AMELIA,,42.53128,12.519592,3
Nocera Umbra,6,S07213,NOCERA UMBRA,,43.100663,12.767207,3
Viterbo P.F.,6,S08304,VITERBO PORTA FIORENTINA,Viterbo,42.425237,12.106204,4
Ponte Parrano,6,S07233,PONTE PARRANO DI NOCERA UMBRA,,43.137437,12.776376,3
Spoleto,6,S07221,SPOLETO,,42.748121,12.736142,3
Sulmona,6,S08539,SULMONA,,42.060836,13.907156,4
S.Giacomo di S.,6,S07220,S.GIACOMO DI SPOLETO,,42.79015,12.755445,3
Terontola,6,S06922,TERONTOLA CORTONA,,43.210263,12.007906,4
Valtopina,6,S07214,VALTOPINA,,43.05689,12.755068,3
Chiusi C.T.,6,S06925,CHIUSI C.T.,Chiusi,43.002466,11.957893,4
Spello,6,S07010,SPELLO,,42.9844,12.668884,3
S.Liberato,6,S07235,S.LIBERATO,,42.478853,12.443006,3
Stroncone,6,S07400,STRONCONE,,42.517955,12.65372,3
Marmore,6,S07401,MARMORE,,42.547499,12.715224,3
CITTA' D. PIEVE,6,S08200,CITTA` DELLA PIEVE,,42.936221,11.971127,3
Fabro Ficulle,6,S08201,FABRO-FICULLE,,42.874851,12.04123,3
Castiglione in T,6,S08205,CASTIGLIONE IN TEVERINA,,42.648544,12.234913,3
Bassano Teverina,6,S08208,BASSANO IN TEVERINA,,42.483551,12.333556,4
F00022,6,F00022,F00022,,43.201422,12.208557,4
Boiano,7,S09453,BOIANO,,41.487883,14.474551,3
Bonefro S.Croce,7,S09464,BONEFRO S.CROCE,,41.710522,14.860799,3
Carovilli-Roccas,7,S08914,CAROVILLI-ROCCASICURA,,41.712485,14.299732,3
Carpinone,7,S09050,CARPINONE,,41.588038,14.326783,3
Casacalenda G.,7,S09465,CASACALENDA GUARDIALFIERA,,41.738109,14.849602,3
Sepino,7,S09501,SEPINO,,41.413946,14.657456,3
Termoli,7,S11019,TERMOLI,,42.000623,14.992805,3
Guglionesi Port.,7,S09469,GUGLIONESI PORTOCANNONE,,41.932026,14.986368,3
Larino,7,S09466,LARINO,,41.80015,14.918226,3
S.Pietro A.-Capr,7,S08912,S. PIETRO AVELLANA-CAPRACOTTA,,41.76978,14.19995,3
Campomarino,7,S11020,CAMPOMARINO,,41.957398,15.042416,3
Ripabottoni S.E.,7,S09463,RIPABOTTONI S.ELIA,,41.669666,14.844353,3
Benevento,7,S09311,BENEVENTO,Benevento,41.141901,14.769998,4
Montenero P.,7,S07825,MONTENERO PETACCIATO,,42.033286,14.851015,3
Ururi Rotello,7,S09467,URURI ROTELLO,,41.801134,14.953072,3
Baranello,7,S09458,BARANELLO,,41.5176,14.596314,3
Vasto S.Salvo,7,S07824,VASTO S.SALVO,,42.079832,14.739483,4
Venafro,7,S09060,VENAFRO,,41.482975,14.048722,3
Sessano del Mol.,7,S08917,SESSANO DEL MOLISE,,41.639587,14.32853,3
Castel di Sangro,7,S08910,CASTEL DI SANGRO,,41.777829,14.112049,4
Vastogirardi,7,S08913,VASTOGIRARDI,,41.739482,14.249334,3
Pescolanciano-C.,7,S08915,PESCOLANCIANO-CHIAUCI,,41.678996,14.341588,3
Isernia,7,S09053,ISERNIA,Isernia,41.596946,14.235421,4
Monteroduni,7,S09057,MONTERODUNI,,41.528345,14.156514,3
Rocca Ravindola,7,S09058,ROCCA RAVINDOLA,,41.521035,14.122965,3
Vinchiaturo,7,S09457,VINCHIATURO,,41.49385,14.59801,3
Campobasso,7,S09459,CAMPOBASSO,Campobasso,41.558137,14.66393,3
Cantalupo del S.,7,S09451,CANTALUPO DEL SANNIO,,41.5174,14.6671,3
Campolieto M.,7,S09462,CAMPOLIETO MONACILIONI,,41.642573,14.76544,3
S.Maria Oliveto,7,S09059,S.MARIA OLIVETO,,41.507208,14.096049,3
Capriati al V.,7,S09061,CAPRIATI AL VOLTURNO,,41.44279,14.070664,3
ROCCA D'EVAN.,7,S09200,ROCCA D`EVANDRO,,41.438861,13.911338,4
Vairano,7,S09203,VAIRANO,,41.317446,14.104022,4
Bosco Redole,7,S09452,BOSCO REDOLE,,41.459299,14.587884,3
Guardiaregia,7,S09456,GUARDIAREGIA,,41.457455,14.553753,3
Matrice Montag.,7,S09461,MATRICE MONTAGANO,,41.621321,14.699561,3
S.Martino in P.,7,S09468,S.MARTINO IN PENSILIS,,41.877211,14.984218,3
Chieuti Serrac.,7,S11021,CHIEUTI SERRACAPRIOLA,,41.921962,15.156645,4
F00025,7,F00025,F00025,,41.927825,15.065002,4
Sesto Campano,7,S09062,SESTO CAMPANO,,41.420005,14.088909,3
S.Giuliano Piac.,8,S01961,S. GIULIANO PIACENTINO,,45.070627,9.985919,3
S.Ilario d¿Enza,8,S05021,S.ILARIO,,44.765795,10.450469,3
Poggio Renatico,8,S05720,POGGIO RENATICO,,44.767292,11.483701,3
Poggio Rusco,8,S05308,POGGIO RUSCO,,44.981859,11.124627,4
Noceto,8,S06101,NOCETO,,44.809934,10.147258,3
Vergato,8,S05107,VERGATO,,44.282723,11.114386,3
S.G.Persiceto,8,S05319,SAN GIOVANNI IN PERSICETO,,44.643151,11.189444,3
S.Biagio,8,S05805,S.BIAGIO,,44.594511,11.87054,3
Roccamurata,8,S06159,ROCCAMURATA,,44.532756,9.876175,3
S.Cassiano,8,S06615,S.CASSIANO,,44.143684,11.687503,3
Osteria Nuova,8,S05302,OSTERIA NUOVA,,44.586613,11.236525,3
Villanova Regg.,8,S02345,VILLANOVA DI REGGIOLO,,44.915925,10.842455,3
BO Interporto,8,S05099,BOLOGNA INTERPORTO,,44.490404,11.274884,3
Casteldebole,8,S05102,CASTELDEBOLE,,44.503974,11.27456,3
Ozzano Emilia,8,S05055,OZZANO DELL'EMILIA,,44.450797,11.487297,3
Casalecchio G.,8,S05111,CASALECCHIO GARIBALDI,,44.482995,11.272474,3
Funo Centergross,8,S05726,FUNO CENTERGROSS,,44.593646,11.370672,3
Rastignano,8,S05138,RASTIGNANO,,44.443592,11.357617,3
Pian di Venola,8,S05114,PIAN DI VENOLA,,44.332136,11.188609,3
Camposanto,8,S05314,CAMPOSANTO,,44.787527,11.143587,3
Castel S.P.,8,S05053,CASTEL S.PIETRO TERME,,44.407376,11.597681,3
Bo.Corticella,8,S05725,BOLOGNA CORTICELLA,,44.551985,11.35401,3
Rimini Miramare,8,S07100,RIMINI MIRAMARE,,44.030388,12.618105,3
BO Ravone,8,S05042,BOLOGNA RAVONE,,44.510244,11.320029,3
P.M. Bolognina,8,S05315,POSTO MOVIMENTO BOLOGNINA,,44.765134,11.14448,3
F00046,8,F00046,F00046,,44.010102,12.598171,4
F00018,8,F00018,F00018,,44.205343,12.376099,4
F00019,8,F00019,F00019,,43.704615,13.027039,4
Bologna C.le/AV,8,S05046,BOLOGNA C.LE/AV,,44.50626,11.342267,3
Reggio Emilia AV,8,S05254,REGGIO EMILIA AV,,44.779886,10.744171,3
S.Lazzaro di S.,8,S05049,S.LAZZARO DI SAVENA,,44.48097,11.416652,3
Bologna Fiere,8,S05020,BOLOGNA FIERE,,44.512742,11.368809,3
BO. Mazzini,8,S05140,BOLOGNA MAZZINI,,44.482284,11.376271,3
Torre Pedrera,8,S05819,RIMINI TORRE PEDRERA,,44.106987,12.508755,3
S.Martino in G.,8,S06613,S.MARTINO IN GATTARA,,44.113211,11.667077,3
S.Nicolò,8,S01951,S.NICOLO',,45.058843,9.606443,3
Felegara S.A.B.,8,S06103,FELEGARA - S.ANDREA BAGNI,,44.724809,10.114523,3
Gatteo a Mare,8,S05816,GATTEO A MARE,,44.170691,12.432057,3
Musiano,8,S05139,MUSIANO-PIAN DI MACINA,,44.402423,11.344912,3
S.Pietro in C.,8,S05722,S.PIETRO IN CASALE,,44.697928,11.404763,3
Salsomaggiore T.,8,S05090,SALSOMAGGIORE T.,,44.81866,9.988129,3
Samoggia,8,S05039,SAMOGGIA,,44.567307,11.146221,3
Sarmato,8,S01949,SARMATO,,45.063043,9.491116,3
Moonticelli d'O.,8,S01971,MONTICELLI D`ONGINA,,45.075666,9.949036,3
Monzuno,8,S05132,MONZUNO,,44.322277,11.262082,3
Cadeo,8,S05006,CADEO,,44.967283,9.853181,3
Prato C.Le,8,S06416,PRATO CENTRALE,Prato,43.878737,11.109252,4
Ravenna,8,S05811,RAVENNA,Ravenna,44.419155,12.208404,3
Reggio Emilia,8,S05023,REGGIO EMILIA,Reggio Emilia,44.697793,10.643093,3
Rimini Viserba,8,S05820,RIMINI VISERBA,,44.088407,12.533785,3
Riccione,8,S07101,RICCIONE,,43.999218,12.658549,3
Rimini,8,S05071,RIMINI,Rimini,44.064176,12.574093,1
Riola,8,S05108,RIOLA,,44.229851,11.053592,3
Rolo Novi Fabb.,8,S02346,ROLO NOVI FABBRICO,,44.886561,10.867882,3
Rottofreno,8,S01950,ROTTOFRENO,,45.060546,9.549127,3
Rubiera,8,S05031,RUBIERA,,44.65618,10.780252,3
Russi,8,S05903,RUSSI,,44.379011,12.03164,3
S.Agata sul San.,8,S05954,S.AGATA SUL SANTERNO,,44.436774,11.858855,3
Santarcangelo R.,8,S05069,SANTARCANGELO DI ROMAGNA,,44.070316,12.45454,3
S.Benedetto SCP,8,S05134,SAN BENEDETTO SAMBRO-CAST.PEPOLI,,44.22866,11.19226,3
Piacenza,8,S05000,PIACENZA,Piacenza,45.052238,9.70633,1
Pistoia,8,S06414,PISTOIA,Pistoia,43.926804,10.914624,4
Berceto,8,S06158,BERCETO,,44.555912,9.931759,3
Mirandola,8,S05311,MIRANDOLA,,44.891638,11.111689,3
P.M.Mirandola O.,8,S05051,POSTO MOV. MIRANDOLA OZZANO,,44.459977,11.464168,3
Misano Adriatico,8,S07119,MISANO ADRIATICO,,43.977493,12.697121,3
Modena,8,S05032,MODENA,Modena,44.654461,10.930373,3
Molino del Pall.,8,S05112,MOLINO DEL PALLONE,,44.100128,10.961252,3
Montesanto,8,S05801,MONTESANTO,,44.732964,11.73652,3
Galliera,8,S05721,GALLIERA,,44.737738,11.441551,3
Ostia Parmense,8,S06160,OSTIA PARMENSE,,44.520136,9.844981,3
Ozzano Taro,8,S06152,OZZANO TARO,,44.712268,10.141022,3
Lido Clas./Savio,8,S05813,LIDO DI CLASSE-LIDO DI SAVIO,,44.314546,12.292722,3
Lugo,8,S05951,LUGO,,44.414106,11.914723,3
Marradi,8,S06610,MARRADI,,44.07973,11.619174,4
Marzabotto,8,S05105,MARZABOTTO,,44.341237,11.207351,3
Massalombarda,8,S05952,MASSALOMBARDA,,44.448948,11.828068,3
Medesano,8,S06102,MEDESANO,,44.749265,10.140335,3
Mezzani Rondani,8,S01851,MEZZANI RONDANI,,44.966764,10.398818,3
Mezzano,8,S05810,MEZZANO,,44.463,12.098501,3
Cremona,8,S01915,CREMONA,Cremona,45.143215,10.017951,4
Crevalcore,8,S05316,CREVALCORE,,44.719156,11.152625,3
Faenza,8,S05058,FAENZA,,44.293594,11.883268,3
Barbiano,8,S05905,BARBIANO,,44.387263,11.878086,3
Biagioni Lagacci,8,S05119,BIAGIONI LAGACCI,,44.086359,10.948257,3
Occhiobello,8,S05710,OCCHIOBELLO,,44.899384,11.621197,4
Pianoro,8,S05131,PIANORO,,44.380589,11.340675,3
Pioppe Salvaro,8,S05106,PIOPPE DI SALVARO,,44.310761,11.161785,3
Varignana,8,S05052,VARIGNANA,,44.436796,11.523078,3
Vicofertile,8,S06150,VICOFERTILE,,44.778436,10.25834,3
Villa Cade',8,S05022,VILLA CADE`,,44.743203,10.519402,3
Villanova d'Arda,8,S01962,VILLANOVA D`ARDA,,45.028291,9.993291,3
Voltana,8,S05807,VOLTANA,,44.540369,11.93605,3
Ponte Venturina,8,S05123,PONTE DELLA VENTURINA,,44.128589,10.990756,3
Pontecchio Marc.,8,S05103,PONTECCHIO MARCONI,,44.42294,11.26919,3
Pontelagoscuro,8,S05711,PONTELAGOSCURO,,44.873216,11.612526,3
Pontenure,8,S05005,PONTENURE,,45.001687,9.792103,3
Porretta Terme,8,S05110,PORRETTA  TERME,,44.155757,10.978039,3
Portomaggiore,8,S05802,PORTOMAGGIORE,,44.696699,11.799785,3
Gaibanella,8,S05800,GAIBANELLA,,44.778116,11.671325,3
Gambettola,8,S05067,GAMBETTOLA,,44.116718,12.327555,3
S.Felice s.P.,8,S05313,S.FELICE SP,,44.834527,11.140243,3
S.Giorgio P.,8,S05723,S.GIORGIO P.,,44.646641,11.37901,3
Alfonsine,8,S05808,ALFONSINE,,44.512364,12.039155,3
PM Alseno,8,S05008,POSTO MOVIMENTO ALSENO,,44.892903,9.990996,3
Ancona,8,S07113,ANCONA,Ancona,43.607734,13.497665,4
Argenta,8,S05804,ARGENTA,,44.616867,11.841267,3
Bagnacavallo,8,S05902,BAGNACAVALLO,,44.412138,11.969398,3
Borgo Panigale,8,S05100,BOLOGNA BORGO PANIGALE,,44.515024,11.284728,3
BO S.Ruffillo,8,S05130,BOLOGNA S.RUFFILLO,,44.462657,11.372967,3
Bologna Centrale,8,S05043,BOLOGNA C.LE,Bologna,44.50626,11.342267,1
Borghetto Parm.,8,S06100,BORGHETTO PARMENSE,,44.837198,10.1177,3
Borgo Val Taro,8,S06161,BORGO VAL DI TARO,,44.486522,9.781489,3
Caorso,8,S01970,CAORSO,,45.042048,9.868157,3
Carbona,8,S05120,CARBONA,,44.246876,11.09618,3
Carpi,8,S02349,CARPI,,44.782919,10.891952,3
Casalecchio R.,8,S05101,CASALECCHIO DI RENO,,44.474298,11.276097,3
Casalmaggiore,8,S01850,CASALMAGGIORE,,44.993139,10.425023,3
Castel S.Giovan.,8,S01948,CASTEL S.GIOVANNI,,45.063272,9.436856,3
Castelbolognese,8,S05056,CASTELBOLOGNESE,,44.325391,11.804174,3
C.Franco Emilia,8,S05037,CASTELFRANCO D'EMILIA,,44.597381,11.056408,3
Castelguelfo,8,S05012,CASTELGUELFO,,44.836434,10.176706,3
Castelmaggiore,8,S05724,CASTELMAGGIORE,,44.576055,11.366901,3
Castelvetro,8,S01960,CASTELVETRO,,45.100095,9.982181,3
Castione d.March,8,S01964,CASTIONE DEI MARCHESI,,44.915157,10.044449,3
Cattolica S.G.G.,8,S07102,CATTOLICA S.GIOVANNI GABICCE,Cattolica,43.959931,12.745087,3
Cervia M.M.,8,S05814,CERVIA-MILANO MARITTIMA,,44.258444,12.347096,3
Brisighella,8,S06614,BRISIGHELLA,,44.220565,11.769757,3
Broni,8,S01944,BRONI,,45.066263,9.258751,4
Busseto,8,S01963,BUSSETO,,44.974692,10.038909,3
Cesena,8,S05066,CESENA,Cesena,44.145449,12.24964,3
Cesenatico,8,S05815,CESENATICO,,44.20065,12.391186,3
Citerna Taro,8,S06154,CITERNA TARO,,44.63548,10.032939,3
Classe,8,S05812,CLASSE,,44.382033,12.234995,3
Codogno,8,S01828,CODOGNO,,45.154897,9.701376,4
Collecchio,8,S06151,COLLECCHIO,,44.755339,10.21228,3
Colorno,8,S01852,COLORNO,,44.927943,10.382935,3
Conselice,8,S05950,CONSELICE,,44.510987,11.831949,3
Sasso Marconi,8,S05104,SASSO MARCONI,,44.394939,11.254333,3
Savign.sul Rub.,8,S05068,SAVIGNANO SUL RUBICONE,,44.095191,12.40421,3
Selva del Bocch.,8,S06155,SELVA DEL BOCCHETTO,,44.62487,10.006253,3
Silla,8,S05109,SILLA,,44.177652,10.980635,3
Solarolo,8,S05900,SOLAROLO,,44.356425,11.849183,3
Soliera Modenese,8,S02351,SOLIERA MODENESE,,44.722667,10.90601,3
Solignano,8,S06156,SOLIGNANO,,44.614024,9.98014,3
Strada Casale,8,S06617,STRADA CASALE,,44.183511,11.697496,3
PM Tavernelle E.,8,S05322,PM TAVERNELLE EMILIA,,44.575403,11.243917,3
Ferrara,8,S05712,FERRARA,Ferrara,44.843047,11.603594,3
Fidenza,8,S05009,FIDENZA,,44.86773,10.06339,3
Fiorenzuola,8,S05007,FIORENZUOLA,,44.928716,9.917403,3
Forli',8,S05059,FORLI`,Forlì,44.22413,12.054871,3
Forlimpopoli B.,8,S05065,FORLIMPOPOLI,,44.194165,12.128125,3
Fornovo,8,S06153,FORNOVO,,44.693791,10.102014,3
Parma,8,S05014,PARMA,Parma,44.810203,10.32837,3
Glorie,8,S05809,GLORIE,,44.483341,12.075736,3
Godo,8,S05904,GODO,,44.389322,12.071256,3
Gonzaga-Reggiolo,8,S02344,GONZAGA-REGGIOLO,Gonzaga,44.939239,10.815533,4
Granarolo,8,S05955,GRANAROLO,,44.357356,11.937441,3
Grizzana,8,S05133,GRIZZANA,,44.258292,11.181194,3
P.M.Grondola G.,8,S06162,P.M.GRONDOLA - GUINADI,,44.423656,9.843326,4
Igea Marina,8,S05818,IGEA MARINA,,44.131972,12.481636,3
Imola,8,S05054,IMOLA,,44.359418,11.718723,3
Lama di Reno,8,S05121,LAMA DI RENO,,44.363501,11.216168,3
Lavezzola,8,S05806,LAVEZZOLA,,44.559591,11.880154,3
Lavino,8,S05041,LAVINO,,44.538306,11.232799,3
Bellaria,8,S05817,BELLARIA,,44.150249,12.461168,3
Cotignola,8,S05956,COTIGNOLA,,44.387077,11.938037,3
Avio,9,S02050,AVIO,,45.733892,10.955842,3
Bolzano Sud,9,S02226,BOLZANO SUD ,,46.472617,11.33334,3
Borghetto,9,S02051,BORGHETTO,,45.696721,10.927083,3
Castelbello,9,S02208,CASTELBELLO,,46.626994,10.897884,3
Casteldarne,9,S02105,CASTELDARNE ,,46.797708,11.844223,3
Bressanone,9,S02014,BRESSANONE,,46.710088,11.649677,3
Bronzolo,9,S02030,BRONZOLO ,,46.40505,11.315833,3
Brunico,9,S02107,BRUNICO ,,46.794922,11.929989,3
Chiusa,9,S02017,CHIUSA ,,46.642611,11.572678,3
Ciardes,9,S02209,CIARDES,,46.635274,10.940542,3
Coldrano-Martell,9,S02206,COLDRANO-MARTELLO,,46.618902,10.821204,3
Colle Isarco,9,S02005,COLLE ISARCO ,,46.937951,11.441336,3
Serravalle,9,S02048,SERRAVALLE,,45.808184,11.014942,3
Settequerce,9,S02224,SETTEQUERCE,,46.508448,11.264785,3
Silandro,9,S02205,SILANDRO,,46.625613,10.766327,3
Spondigna-Prato,9,S02202,SPONDIGNA-PRATO VENOSTA,,46.634571,10.60999,3
Terlano-Andriano,9,S02223,TERLANO-ANDRIANO,,46.528517,11.248394,3
Grigno,9,S02317,GRIGNO,,46.015059,11.624984,3
Laces,9,S02207,LACES,,46.619692,10.85863,3
Laives,9,S02029,LAIVES ,,46.43409,11.323533,3
Lasa,9,S02204,LASA,,46.618617,10.694828,3
Lavis,9,S02037,LAVIS,,46.148306,11.095993,3
Mori,9,S02046,MORI,,45.861216,11.002648,3
Naturno,9,S02211,NATURNO,,46.645095,11.004303,3
